,source,target,time
1385,0@purdue.edu,95@purdue.edu,4/3/15 17:34
1386,95@purdue.edu,95@purdue.edu,4/3/15 17:36
1387,0@purdue.edu,14@purdue.edu,4/3/15 19:29
1388,61@purdue.edu,76@purdue.edu,4/4/15 0:06
1389,14@purdue.edu,156@purdue.edu,4/4/15 8:15
1390,14@purdue.edu,18@purdue.edu,4/4/15 14:14
1391,14@purdue.edu,46@purdue.edu,4/4/15 14:20
1392,0@purdue.edu,52@purdue.edu,4/4/15 16:27
1393,52@purdue.edu,95@purdue.edu,4/4/15 17:34
1394,61@purdue.edu,115@purdue.edu,4/4/15 17:38
1395,14@purdue.edu,202@purdue.edu,4/4/15 20:08
1396,202@purdue.edu,202@purdue.edu,4/4/15 20:22
1397,127@purdue.edu,34@purdue.edu,4/5/15 15:46
1398,127@purdue.edu,36@purdue.edu,4/5/15 17:11
1399,36@purdue.edu,36@purdue.edu,4/5/15 17:12
1400,202@purdue.edu,5@purdue.edu,4/5/15 21:10
1401,127@purdue.edu,102@purdue.edu,4/6/15 0:15
1402,0@purdue.edu,14@purdue.edu,4/3/15 20:00
1403,0@purdue.edu,95@purdue.edu,4/3/15 23:27
1404,95@purdue.edu,95@purdue.edu,4/3/15 23:30
1405,14@purdue.edu,70@purdue.edu,4/4/15 14:31
1406,14@purdue.edu,18@purdue.edu,4/4/15 14:39
1407,14@purdue.edu,80@purdue.edu,4/4/15 15:48
1408,70@purdue.edu,93@purdue.edu,4/4/15 15:58
1409,14@purdue.edu,148@purdue.edu,4/4/15 16:48
1410,148@purdue.edu,95@purdue.edu,4/4/15 17:07
1411,95@purdue.edu,95@purdue.edu,4/4/15 17:08
1412,95@purdue.edu,148@purdue.edu,4/4/15 17:12
1413,148@purdue.edu,169@purdue.edu,4/4/15 17:23
1414,14@purdue.edu,95@purdue.edu,4/4/15 17:26
1415,95@purdue.edu,95@purdue.edu,4/4/15 17:28
1416,169@purdue.edu,95@purdue.edu,4/4/15 17:29
1417,95@purdue.edu,95@purdue.edu,4/4/15 17:30
1418,70@purdue.edu,211@purdue.edu,4/4/15 17:32
1419,95@purdue.edu,121@purdue.edu,4/4/15 21:37
1420,95@purdue.edu,148@purdue.edu,4/4/15 22:03
1421,148@purdue.edu,142@purdue.edu,4/4/15 22:55
1422,142@purdue.edu,52@purdue.edu,4/5/15 18:11
1423,142@purdue.edu,52@purdue.edu,4/5/15 18:37
1424,142@purdue.edu,90@purdue.edu,4/5/15 21:26
1425,95@purdue.edu,213@purdue.edu,4/6/15 10:22
1426,148@purdue.edu,216@purdue.edu,4/6/15 12:03
1427,0@purdue.edu,95@purdue.edu,4/6/15 14:13
1428,95@purdue.edu,223@purdue.edu,4/6/15 15:31
1429,95@purdue.edu,148@purdue.edu,4/6/15 15:46
1430,223@purdue.edu,108@purdue.edu,4/6/15 15:58
1431,95@purdue.edu,39@purdue.edu,4/6/15 16:15
1432,39@purdue.edu,165@purdue.edu,4/6/15 16:45
1433,39@purdue.edu,209@purdue.edu,4/6/15 16:46
1434,39@purdue.edu,165@purdue.edu,4/6/15 17:51
1435,165@purdue.edu,39@purdue.edu,4/6/15 18:02
1436,165@purdue.edu,39@purdue.edu,4/6/15 18:03
1437,0@purdue.edu,125@purdue.edu,4/6/15 18:17
1438,148@purdue.edu,95@purdue.edu,4/6/15 20:32
1439,125@purdue.edu,58@purdue.edu,4/6/15 20:43
1440,125@purdue.edu,63@purdue.edu,4/6/15 21:22
1441,63@purdue.edu,224@purdue.edu,4/6/15 21:34
1442,63@purdue.edu,165@purdue.edu,4/6/15 21:37
1443,0@purdue.edu,14@purdue.edu,4/6/15 22:45
1444,14@purdue.edu,79@purdue.edu,4/6/15 22:52
1445,14@purdue.edu,58@purdue.edu,4/6/15 22:53
1446,0@purdue.edu,52@purdue.edu,4/6/15 22:57
1447,52@purdue.edu,79@purdue.edu,4/6/15 23:09
1448,95@purdue.edu,150@purdue.edu,4/6/15 23:32
1449,209@purdue.edu,77@purdue.edu,4/7/15 0:02
1450,209@purdue.edu,77@purdue.edu,4/7/15 0:32
1451,165@purdue.edu,52@purdue.edu,4/7/15 10:49
1452,165@purdue.edu,209@purdue.edu,4/7/15 11:49
1453,150@purdue.edu,77@purdue.edu,4/7/15 13:00
1454,165@purdue.edu,33@purdue.edu,4/7/15 14:19
1455,58@purdue.edu,82@purdue.edu,4/7/15 20:18
1456,0@purdue.edu,225@purdue.edu,4/7/15 20:21
1457,82@purdue.edu,82@purdue.edu,4/7/15 20:30
1458,165@purdue.edu,82@purdue.edu,4/7/15 20:33
1459,225@purdue.edu,82@purdue.edu,4/7/15 20:34
1460,209@purdue.edu,115@purdue.edu,4/7/15 20:41
1461,82@purdue.edu,26@purdue.edu,4/7/15 20:45
1462,82@purdue.edu,225@purdue.edu,4/7/15 20:49
1463,52@purdue.edu,95@purdue.edu,4/7/15 20:50
1464,165@purdue.edu,82@purdue.edu,4/7/15 22:09
1465,0@purdue.edu,95@purdue.edu,4/7/15 22:12
1466,82@purdue.edu,82@purdue.edu,4/7/15 22:22
1467,95@purdue.edu,55@purdue.edu,4/7/15 22:30
1468,95@purdue.edu,95@purdue.edu,4/7/15 22:45
1469,95@purdue.edu,95@purdue.edu,4/7/15 23:05
1470,95@purdue.edu,144@purdue.edu,4/7/15 23:21
1471,95@purdue.edu,213@purdue.edu,4/7/15 23:46
1472,108@purdue.edu,172@purdue.edu,4/8/15 0:21
1473,95@purdue.edu,50@purdue.edu,4/8/15 2:19
1474,0@purdue.edu,95@purdue.edu,4/6/15 14:30
1475,95@purdue.edu,223@purdue.edu,4/6/15 15:34
1476,95@purdue.edu,148@purdue.edu,4/6/15 16:02
1477,223@purdue.edu,108@purdue.edu,4/6/15 16:17
1478,148@purdue.edu,115@purdue.edu,4/6/15 16:18
1479,148@purdue.edu,108@purdue.edu,4/6/15 16:20
1480,223@purdue.edu,209@purdue.edu,4/6/15 17:13
1481,95@purdue.edu,95@purdue.edu,4/6/15 20:40
1482,95@purdue.edu,213@purdue.edu,4/8/15 0:11
1483,213@purdue.edu,10@purdue.edu,4/8/15 10:56
1484,0@purdue.edu,104@purdue.edu,4/8/15 16:23
1485,104@purdue.edu,61@purdue.edu,4/8/15 17:05
1486,104@purdue.edu,226@purdue.edu,4/8/15 17:12
1487,104@purdue.edu,227@purdue.edu,4/8/15 17:14
1488,227@purdue.edu,132@purdue.edu,4/8/15 17:23
1489,104@purdue.edu,68@purdue.edu,4/8/15 19:55
1490,68@purdue.edu,33@purdue.edu,4/8/15 20:32
1491,33@purdue.edu,165@purdue.edu,4/8/15 23:30
1492,104@purdue.edu,156@purdue.edu,4/8/15 23:48
1493,156@purdue.edu,172@purdue.edu,4/9/15 1:06
1494,156@purdue.edu,39@purdue.edu,4/9/15 1:53
1495,39@purdue.edu,39@purdue.edu,4/9/15 1:58
1496,156@purdue.edu,200@purdue.edu,4/9/15 10:52
1497,33@purdue.edu,68@purdue.edu,4/9/15 11:19
1498,200@purdue.edu,10@purdue.edu,4/9/15 17:27
1499,200@purdue.edu,187@purdue.edu,4/9/15 18:34
1500,0@purdue.edu,85@purdue.edu,4/9/15 21:40
1501,85@purdue.edu,135@purdue.edu,4/9/15 22:37
1502,135@purdue.edu,213@purdue.edu,4/9/15 22:46
1503,0@purdue.edu,228@purdue.edu,4/8/15 22:58
1504,0@purdue.edu,95@purdue.edu,4/9/15 0:03
1505,95@purdue.edu,95@purdue.edu,4/9/15 0:09
1506,228@purdue.edu,165@purdue.edu,4/9/15 0:20
1507,95@purdue.edu,95@purdue.edu,4/9/15 0:24
1508,228@purdue.edu,172@purdue.edu,4/9/15 1:31
1509,95@purdue.edu,54@purdue.edu,4/9/15 12:53
1510,54@purdue.edu,133@purdue.edu,4/9/15 13:10
1511,172@purdue.edu,135@purdue.edu,4/9/15 14:02
1512,54@purdue.edu,76@purdue.edu,4/9/15 14:10
1513,135@purdue.edu,177@purdue.edu,4/9/15 14:13
1514,135@purdue.edu,77@purdue.edu,4/9/15 16:45
1515,0@purdue.edu,224@purdue.edu,4/9/15 18:00
1516,135@purdue.edu,110@purdue.edu,4/9/15 19:57
1517,224@purdue.edu,191@purdue.edu,4/9/15 20:28
1518,191@purdue.edu,79@purdue.edu,4/9/15 20:55
1519,224@purdue.edu,61@purdue.edu,4/9/15 21:46
1520,191@purdue.edu,91@purdue.edu,4/9/15 22:19
1521,0@purdue.edu,14@purdue.edu,4/9/15 22:24
1522,191@purdue.edu,82@purdue.edu,4/9/15 22:34
1523,191@purdue.edu,82@purdue.edu,4/9/15 22:36
1524,82@purdue.edu,148@purdue.edu,4/9/15 23:29
1525,14@purdue.edu,148@purdue.edu,4/9/15 23:50
1526,148@purdue.edu,206@purdue.edu,4/10/15 0:34
1527,82@purdue.edu,200@purdue.edu,4/10/15 1:13
1528,0@purdue.edu,22@purdue.edu,4/13/15 12:42
1529,22@purdue.edu,77@purdue.edu,4/13/15 12:59
1530,0@purdue.edu,77@purdue.edu,4/13/15 13:08
1531,22@purdue.edu,179@purdue.edu,4/13/15 14:14
1532,179@purdue.edu,179@purdue.edu,4/13/15 14:17
1533,179@purdue.edu,179@purdue.edu,4/13/15 14:18
1534,77@purdue.edu,40@purdue.edu,4/13/15 14:23
1535,0@purdue.edu,95@purdue.edu,4/13/15 14:44
1536,95@purdue.edu,4@purdue.edu,4/13/15 14:48
1537,95@purdue.edu,95@purdue.edu,4/13/15 15:08
1538,0@purdue.edu,181@purdue.edu,4/13/15 15:47
1539,95@purdue.edu,151@purdue.edu,4/13/15 17:03
1540,77@purdue.edu,115@purdue.edu,4/13/15 17:40
1541,95@purdue.edu,165@purdue.edu,4/13/15 19:51
1542,151@purdue.edu,165@purdue.edu,4/13/15 19:52
1543,95@purdue.edu,14@purdue.edu,4/13/15 20:00
1544,14@purdue.edu,14@purdue.edu,4/13/15 20:01
1545,95@purdue.edu,18@purdue.edu,4/13/15 20:40
1546,14@purdue.edu,95@purdue.edu,4/13/15 23:19
1547,18@purdue.edu,135@purdue.edu,4/13/15 23:49
1548,77@purdue.edu,8@purdue.edu,4/14/15 9:33
1549,8@purdue.edu,8@purdue.edu,4/14/15 9:44
1550,77@purdue.edu,77@purdue.edu,4/14/15 12:32
1551,165@purdue.edu,61@purdue.edu,4/14/15 15:01
1552,95@purdue.edu,95@purdue.edu,4/14/15 16:04
1553,95@purdue.edu,134@purdue.edu,4/14/15 18:50
1554,77@purdue.edu,134@purdue.edu,4/14/15 18:52
1555,40@purdue.edu,134@purdue.edu,4/14/15 18:53
1556,22@purdue.edu,172@purdue.edu,4/14/15 20:38
1557,95@purdue.edu,222@purdue.edu,4/14/15 23:12
1558,0@purdue.edu,95@purdue.edu,4/13/15 15:19
1559,95@purdue.edu,95@purdue.edu,4/13/15 15:19
1560,0@purdue.edu,181@purdue.edu,4/13/15 15:45
1561,95@purdue.edu,148@purdue.edu,4/13/15 16:06
1562,95@purdue.edu,12@purdue.edu,4/13/15 16:30
1563,95@purdue.edu,83@purdue.edu,4/13/15 16:55
1564,95@purdue.edu,153@purdue.edu,4/13/15 17:10
1565,83@purdue.edu,206@purdue.edu,4/13/15 17:14
1566,95@purdue.edu,19@purdue.edu,4/13/15 18:09
1567,19@purdue.edu,229@purdue.edu,4/13/15 18:20
1568,19@purdue.edu,195@purdue.edu,4/13/15 18:23
1569,19@purdue.edu,8@purdue.edu,4/14/15 10:01
1570,181@purdue.edu,47@purdue.edu,4/14/15 10:42
1571,8@purdue.edu,133@purdue.edu,4/14/15 10:42
1572,153@purdue.edu,133@purdue.edu,4/14/15 10:43
1573,153@purdue.edu,77@purdue.edu,4/14/15 12:56
1574,8@purdue.edu,99@purdue.edu,4/14/15 18:13
1575,0@purdue.edu,52@purdue.edu,4/14/15 18:46
1576,8@purdue.edu,134@purdue.edu,4/14/15 21:17
1577,52@purdue.edu,230@purdue.edu,4/14/15 22:14
1578,0@purdue.edu,104@purdue.edu,4/15/15 17:39
1579,104@purdue.edu,165@purdue.edu,4/15/15 18:53
1580,165@purdue.edu,165@purdue.edu,4/15/15 18:55
1581,165@purdue.edu,165@purdue.edu,4/15/15 18:55
1582,104@purdue.edu,68@purdue.edu,4/15/15 19:08
1583,104@purdue.edu,95@purdue.edu,4/15/15 19:35
1584,104@purdue.edu,148@purdue.edu,4/15/15 20:32
1585,148@purdue.edu,148@purdue.edu,4/15/15 20:44
1586,104@purdue.edu,14@purdue.edu,4/15/15 20:59
1587,14@purdue.edu,148@purdue.edu,4/15/15 22:02
1588,148@purdue.edu,187@purdue.edu,4/16/15 19:59
1589,148@purdue.edu,208@purdue.edu,4/16/15 20:19
1590,208@purdue.edu,148@purdue.edu,4/16/15 20:40
1591,208@purdue.edu,148@purdue.edu,4/16/15 20:41
1592,0@purdue.edu,127@purdue.edu,4/15/15 16:52
1593,127@purdue.edu,165@purdue.edu,4/15/15 18:40
1594,165@purdue.edu,115@purdue.edu,4/15/15 19:21
1595,165@purdue.edu,95@purdue.edu,4/15/15 19:23
1596,95@purdue.edu,80@purdue.edu,4/15/15 19:27
1597,127@purdue.edu,148@purdue.edu,4/15/15 20:01
1598,148@purdue.edu,76@purdue.edu,4/15/15 20:20
1599,76@purdue.edu,148@purdue.edu,4/15/15 20:36
1600,148@purdue.edu,76@purdue.edu,4/15/15 21:03
1601,148@purdue.edu,76@purdue.edu,4/15/15 21:05
1602,148@purdue.edu,206@purdue.edu,4/15/15 21:12
1603,206@purdue.edu,148@purdue.edu,4/15/15 21:36
1604,148@purdue.edu,77@purdue.edu,4/16/15 13:34
1605,148@purdue.edu,14@purdue.edu,4/16/15 15:56
1606,148@purdue.edu,187@purdue.edu,4/16/15 16:14
1607,127@purdue.edu,156@purdue.edu,4/16/15 16:37
1608,156@purdue.edu,121@purdue.edu,4/16/15 18:15
1609,127@purdue.edu,172@purdue.edu,4/16/15 19:15
1610,0@purdue.edu,14@purdue.edu,4/17/15 13:15
1611,14@purdue.edu,76@purdue.edu,4/17/15 15:47
1612,76@purdue.edu,14@purdue.edu,4/17/15 15:51
1613,14@purdue.edu,18@purdue.edu,4/17/15 17:12
1614,14@purdue.edu,80@purdue.edu,4/17/15 17:52
1615,18@purdue.edu,195@purdue.edu,4/17/15 18:04
1616,0@purdue.edu,52@purdue.edu,4/17/15 18:36
1617,18@purdue.edu,76@purdue.edu,4/17/15 22:26
1618,52@purdue.edu,141@purdue.edu,4/18/15 9:31
1619,141@purdue.edu,19@purdue.edu,4/18/15 10:44
1620,14@purdue.edu,211@purdue.edu,4/18/15 17:15
1621,76@purdue.edu,121@purdue.edu,4/18/15 18:09
1622,80@purdue.edu,169@purdue.edu,4/18/15 21:17
1623,211@purdue.edu,211@purdue.edu,4/18/15 21:41
1624,14@purdue.edu,109@purdue.edu,4/18/15 23:29
1625,0@purdue.edu,152@purdue.edu,4/19/15 13:18
1626,152@purdue.edu,31@purdue.edu,4/19/15 13:25
1627,76@purdue.edu,12@purdue.edu,4/19/15 15:07
1628,0@purdue.edu,50@purdue.edu,4/19/15 19:30
1629,50@purdue.edu,191@purdue.edu,4/20/15 0:12
1630,18@purdue.edu,231@purdue.edu,5/1/15 12:50
1631,0@purdue.edu,14@purdue.edu,4/17/15 13:25
1632,14@purdue.edu,106@purdue.edu,4/17/15 14:19
1633,106@purdue.edu,64@purdue.edu,4/17/15 15:36
1634,106@purdue.edu,76@purdue.edu,4/17/15 16:22
1635,14@purdue.edu,18@purdue.edu,4/17/15 17:22
1636,106@purdue.edu,213@purdue.edu,4/17/15 18:25
1637,14@purdue.edu,95@purdue.edu,4/18/15 16:51
1638,95@purdue.edu,121@purdue.edu,4/18/15 18:34
1639,14@purdue.edu,137@purdue.edu,4/18/15 18:42
1640,121@purdue.edu,137@purdue.edu,4/18/15 18:51
1641,137@purdue.edu,126@purdue.edu,4/18/15 19:48
1642,14@purdue.edu,126@purdue.edu,4/18/15 19:50
1643,121@purdue.edu,31@purdue.edu,4/19/15 13:10
1644,126@purdue.edu,37@purdue.edu,4/19/15 22:43
1645,0@purdue.edu,95@purdue.edu,4/20/15 13:45
1646,0@purdue.edu,95@purdue.edu,4/20/15 13:47
1647,95@purdue.edu,232@purdue.edu,4/20/15 14:34
1648,232@purdue.edu,106@purdue.edu,4/20/15 14:36
1649,232@purdue.edu,133@purdue.edu,4/20/15 14:54
1650,133@purdue.edu,106@purdue.edu,4/20/15 15:06
1651,133@purdue.edu,68@purdue.edu,4/20/15 15:22
1652,95@purdue.edu,93@purdue.edu,4/20/15 15:56
1653,95@purdue.edu,163@purdue.edu,4/20/15 18:31
1654,163@purdue.edu,163@purdue.edu,4/21/15 17:11
1655,0@purdue.edu,77@purdue.edu,4/21/15 22:39
1656,133@purdue.edu,19@purdue.edu,4/23/15 21:18
1657,133@purdue.edu,19@purdue.edu,4/23/15 21:19
1658,95@purdue.edu,8@purdue.edu,4/23/15 23:15
1659,133@purdue.edu,233@purdue.edu,4/24/15 0:43
1660,77@purdue.edu,34@purdue.edu,4/24/15 0:46
1661,95@purdue.edu,234@purdue.edu,4/24/15 6:29
1662,0@purdue.edu,95@purdue.edu,4/20/15 14:37
1663,95@purdue.edu,95@purdue.edu,4/20/15 14:38
1664,95@purdue.edu,83@purdue.edu,4/20/15 16:15
1665,95@purdue.edu,235@purdue.edu,4/20/15 20:27
1666,95@purdue.edu,63@purdue.edu,4/20/15 20:41
1667,235@purdue.edu,63@purdue.edu,4/20/15 20:43
1668,95@purdue.edu,95@purdue.edu,4/20/15 22:05
1669,95@purdue.edu,163@purdue.edu,4/21/15 12:07
1670,95@purdue.edu,150@purdue.edu,4/22/15 14:10
1671,95@purdue.edu,169@purdue.edu,4/23/15 0:49
1672,95@purdue.edu,149@purdue.edu,4/23/15 13:53
1673,163@purdue.edu,77@purdue.edu,4/23/15 20:02
1674,149@purdue.edu,102@purdue.edu,4/23/15 22:05
1675,63@purdue.edu,113@purdue.edu,4/24/15 10:49
1676,163@purdue.edu,34@purdue.edu,4/24/15 11:00
1677,0@purdue.edu,236@purdue.edu,4/24/15 13:17
1678,236@purdue.edu,64@purdue.edu,4/24/15 13:55
1679,236@purdue.edu,111@purdue.edu,4/24/15 20:30
1680,0@purdue.edu,219@purdue.edu,4/24/15 23:37
1681,236@purdue.edu,149@purdue.edu,4/25/15 10:32
1682,219@purdue.edu,102@purdue.edu,4/25/15 17:20
1683,102@purdue.edu,85@purdue.edu,4/26/15 19:28
1684,219@purdue.edu,213@purdue.edu,4/26/15 20:53
1685,219@purdue.edu,213@purdue.edu,4/26/15 20:55
1686,0@purdue.edu,45@purdue.edu,4/24/15 15:30
1687,45@purdue.edu,115@purdue.edu,4/24/15 17:15
1688,45@purdue.edu,195@purdue.edu,4/24/15 17:31
1689,195@purdue.edu,45@purdue.edu,4/24/15 20:58
1690,45@purdue.edu,111@purdue.edu,4/24/15 21:27
1691,0@purdue.edu,219@purdue.edu,4/25/15 0:20
1692,219@purdue.edu,8@purdue.edu,4/25/15 14:17
1693,8@purdue.edu,219@purdue.edu,4/25/15 17:36
1694,0@purdue.edu,52@purdue.edu,4/25/15 18:22
1695,52@purdue.edu,34@purdue.edu,4/25/15 20:04
1696,34@purdue.edu,34@purdue.edu,4/25/15 20:09
1697,111@purdue.edu,169@purdue.edu,4/25/15 20:20
1698,0@purdue.edu,237@purdue.edu,4/25/15 23:07
1699,0@purdue.edu,237@purdue.edu,4/25/15 23:07
1700,52@purdue.edu,108@purdue.edu,4/26/15 10:38
1701,237@purdue.edu,95@purdue.edu,4/26/15 15:40
1702,45@purdue.edu,148@purdue.edu,4/26/15 17:22
1703,0@purdue.edu,95@purdue.edu,4/26/15 18:43
1704,95@purdue.edu,95@purdue.edu,4/26/15 18:44
1705,45@purdue.edu,213@purdue.edu,4/26/15 21:51
1706,45@purdue.edu,213@purdue.edu,4/26/15 21:52
1707,52@purdue.edu,132@purdue.edu,4/27/15 0:02
1708,52@purdue.edu,91@purdue.edu,4/27/15 2:12
1709,95@purdue.edu,11@purdue.edu,4/27/15 5:32
1710,45@purdue.edu,231@purdue.edu,5/1/15 13:03
1711,0@purdue.edu,236@purdue.edu,4/27/15 15:11
1712,236@purdue.edu,122@purdue.edu,4/27/15 16:34
1713,236@purdue.edu,111@purdue.edu,4/27/15 16:36
1714,0@purdue.edu,95@purdue.edu,4/27/15 17:04
1715,111@purdue.edu,34@purdue.edu,4/27/15 18:54
1716,95@purdue.edu,34@purdue.edu,4/27/15 18:56
1717,0@purdue.edu,137@purdue.edu,4/27/15 18:57
1718,34@purdue.edu,34@purdue.edu,4/27/15 18:59
1719,95@purdue.edu,137@purdue.edu,4/27/15 19:02
1720,137@purdue.edu,111@purdue.edu,4/27/15 19:02
1721,137@purdue.edu,34@purdue.edu,4/27/15 19:03
1722,34@purdue.edu,111@purdue.edu,4/27/15 19:04
1723,137@purdue.edu,137@purdue.edu,4/27/15 19:05
1724,34@purdue.edu,95@purdue.edu,4/27/15 22:05
1725,111@purdue.edu,95@purdue.edu,4/27/15 22:10
1726,95@purdue.edu,214@purdue.edu,4/28/15 11:48
1727,95@purdue.edu,35@purdue.edu,4/28/15 13:50
1728,0@purdue.edu,37@purdue.edu,4/28/15 15:54
1729,95@purdue.edu,144@purdue.edu,4/28/15 21:02
1730,144@purdue.edu,52@purdue.edu,4/28/15 21:45
1731,144@purdue.edu,134@purdue.edu,4/28/15 22:07
1732,35@purdue.edu,109@purdue.edu,4/28/15 23:50
1733,236@purdue.edu,172@purdue.edu,4/29/15 1:20
1734,134@purdue.edu,233@purdue.edu,4/29/15 1:24
1735,0@purdue.edu,90@purdue.edu,4/29/15 1:32
1736,137@purdue.edu,163@purdue.edu,4/29/15 8:10
1737,236@purdue.edu,231@purdue.edu,5/1/15 13:02
1738,0@purdue.edu,77@purdue.edu,4/27/15 18:07
1739,77@purdue.edu,195@purdue.edu,4/27/15 18:20
1740,77@purdue.edu,111@purdue.edu,4/27/15 18:56
1741,0@purdue.edu,34@purdue.edu,4/27/15 19:29
1742,34@purdue.edu,83@purdue.edu,4/27/15 19:41
1743,0@purdue.edu,219@purdue.edu,4/27/15 20:47
1744,77@purdue.edu,77@purdue.edu,4/27/15 21:24
1745,0@purdue.edu,95@purdue.edu,4/27/15 23:43
1746,111@purdue.edu,142@purdue.edu,4/28/15 0:02
1747,77@purdue.edu,18@purdue.edu,4/28/15 0:24
1748,18@purdue.edu,18@purdue.edu,4/28/15 0:25
1749,18@purdue.edu,214@purdue.edu,4/28/15 11:46
1750,219@purdue.edu,46@purdue.edu,4/28/15 20:13
1751,34@purdue.edu,63@purdue.edu,4/28/15 21:50
1752,214@purdue.edu,172@purdue.edu,4/29/15 0:56
1753,46@purdue.edu,233@purdue.edu,4/29/15 1:20
1754,0@purdue.edu,20@purdue.edu,4/29/15 15:17
1755,20@purdue.edu,127@purdue.edu,4/29/15 15:30
1756,20@purdue.edu,206@purdue.edu,4/29/15 15:32
1757,206@purdue.edu,206@purdue.edu,4/29/15 15:35
1758,127@purdue.edu,61@purdue.edu,4/29/15 15:41
1759,127@purdue.edu,32@purdue.edu,4/29/15 16:55
1760,127@purdue.edu,125@purdue.edu,4/29/15 17:03
1761,32@purdue.edu,5@purdue.edu,4/29/15 21:26
1762,0@purdue.edu,24@purdue.edu,4/29/15 21:32
1763,24@purdue.edu,24@purdue.edu,4/29/15 21:44
1764,125@purdue.edu,34@purdue.edu,4/29/15 21:54
1765,125@purdue.edu,142@purdue.edu,4/29/15 22:02
1766,20@purdue.edu,111@purdue.edu,4/29/15 22:29
1767,127@purdue.edu,111@purdue.edu,4/29/15 22:29
1768,127@purdue.edu,8@purdue.edu,4/29/15 22:33
1769,24@purdue.edu,76@purdue.edu,4/30/15 14:54
1770,0@purdue.edu,171@purdue.edu,4/30/15 15:20
1771,171@purdue.edu,171@purdue.edu,4/30/15 15:21
1772,0@purdue.edu,171@purdue.edu,4/30/15 15:22
1773,20@purdue.edu,182@purdue.edu,4/30/15 20:27
1774,182@purdue.edu,126@purdue.edu,4/30/15 22:52
1775,76@purdue.edu,233@purdue.edu,4/30/15 23:39
1776,171@purdue.edu,140@purdue.edu,5/1/15 0:12
1777,127@purdue.edu,214@purdue.edu,5/1/15 1:08
1778,8@purdue.edu,109@purdue.edu,5/1/15 1:48
1779,127@purdue.edu,10@purdue.edu,5/1/15 10:49
1780,10@purdue.edu,10@purdue.edu,5/1/15 10:50
1781,171@purdue.edu,181@purdue.edu,5/1/15 12:57
1782,20@purdue.edu,231@purdue.edu,5/1/15 13:01
1783,0@purdue.edu,181@purdue.edu,5/1/15 13:01
1784,8@purdue.edu,44@purdue.edu,5/1/15 13:39
1785,0@purdue.edu,127@purdue.edu,4/29/15 16:25
1786,127@purdue.edu,135@purdue.edu,4/29/15 16:38
1787,127@purdue.edu,125@purdue.edu,4/29/15 17:18
1788,0@purdue.edu,20@purdue.edu,4/29/15 19:17
1789,127@purdue.edu,33@purdue.edu,4/29/15 19:31
1790,127@purdue.edu,202@purdue.edu,4/29/15 20:22
1791,20@purdue.edu,34@purdue.edu,4/29/15 22:36
1792,202@purdue.edu,139@purdue.edu,4/30/15 13:43
1793,34@purdue.edu,24@purdue.edu,4/30/15 13:49
1794,127@purdue.edu,182@purdue.edu,4/30/15 20:34
1795,24@purdue.edu,182@purdue.edu,4/30/15 20:42
1796,24@purdue.edu,182@purdue.edu,4/30/15 20:45
1797,127@purdue.edu,26@purdue.edu,4/30/15 21:47
1798,26@purdue.edu,23@purdue.edu,4/30/15 23:15
1799,24@purdue.edu,233@purdue.edu,4/30/15 23:51
1800,202@purdue.edu,214@purdue.edu,5/1/15 1:08
1801,23@purdue.edu,109@purdue.edu,5/1/15 2:21
1802,20@purdue.edu,35@purdue.edu,5/1/15 8:11
1803,202@purdue.edu,113@purdue.edu,5/1/15 10:29
1804,24@purdue.edu,113@purdue.edu,5/1/15 10:33
1805,127@purdue.edu,231@purdue.edu,5/1/15 13:00
1806,20@purdue.edu,181@purdue.edu,5/1/15 13:06
1807,139@purdue.edu,44@purdue.edu,5/1/15 13:40
1808,34@purdue.edu,44@purdue.edu,5/1/15 13:41
1809,0@purdue.edu,12@purdue.edu,4/19/15 15:27
1810,0@purdue.edu,31@purdue.edu,4/19/15 15:59
1811,31@purdue.edu,12@purdue.edu,4/19/15 16:14
1812,31@purdue.edu,22@purdue.edu,4/21/15 16:16
1813,22@purdue.edu,80@purdue.edu,4/21/15 17:40
1814,31@purdue.edu,80@purdue.edu,4/21/15 20:35
1815,80@purdue.edu,12@purdue.edu,4/21/15 21:45
1816,80@purdue.edu,200@purdue.edu,4/22/15 16:53
1817,80@purdue.edu,200@purdue.edu,4/22/15 16:55
1818,0@purdue.edu,12@purdue.edu,4/19/15 15:28
1819,12@purdue.edu,31@purdue.edu,4/19/15 16:26
1820,12@purdue.edu,80@purdue.edu,4/21/15 11:37
1821,80@purdue.edu,31@purdue.edu,4/22/15 13:04
